date,category,actual,forecast_ml_model,forecast_statistical_model,forecast_foundation_model,forecast_historical,forecast_static,forecast_user
2025-03-22,cash_out_foreign_exchange_expenses,-174.1,-10659,0,0,0,-2621,0
2025-03-22,cash_out_tax_payments,0.0,0,0,0,0,272788,0
2025-03-22,cash_out_insurance_costs,0.0,-73,-65,-67,0,-1986,0
2025-03-22,cash_out_resort_maintenance_expenses,-160.9,0,-7210,-2895,0,-131,0
2025-03-22,cash_in_tax_income,0.0,0,0,0,0,14439,0
2025-03-22,cash_out_payroll,-2691.43,2363,0,0,0,0,0
2025-03-22,cash_in_investments_income,0.0,0,223511,0,0,0,0
2025-03-23,cash_in_resort_revenue,859.88,459311,410558,0,0,0,0
2025-03-23,cash_out_investments_outflow,-278.32,22579,88331,0,0,39504,0
2025-03-23,cash_out_foreign_exchange_expenses,0.0,-354,0,0,0,-9883,0
2025-03-23,cash_out_tax_payments,0.0,0,0,0,0,97143,0
2025-03-23,cash_out_insurance_costs,-127.58000000000001,-4862,-75,-2632,0,-3837,0
2025-03-23,cash_out_resort_maintenance_expenses,0.0,0,-9422,-1266,0,-15948,0
2025-03-23,cash_in_tax_income,734.42,0,0,0,0,0,0
2025-03-23,cash_out_payroll,-2554.68,111964,0,0,0,0,0
2025-03-23,cash_in_investments_income,0.0,0,8319,0,0,201931,0
2025-03-24,cash_in_resort_revenue,0.0,89340,149042,0,0,0,0
2025-03-24,cash_out_investments_outflow,0.0,-1535,-88846,-115969,0,-1781,0
2025-03-24,cash_out_foreign_exchange_expenses,0.0,-29843,-35344,0,0,-36193,0
2025-03-24,cash_out_tax_payments,0.0,0,0,0,0,-4711,0
2025-03-24,cash_out_insurance_costs,0.0,-674,-1327,-10895,0,-23320,0
2025-03-24,cash_out_resort_maintenance_expenses,-193.14,0,-566,-606,0,-3144,0
2025-03-24,cash_in_tax_income,354.04,0,0,0,0,23639,0
2025-03-24,cash_out_payroll,-7383.379999999999,-330386,-271716,0,0,0,0
2025-03-24,cash_in_investments_income,0.0,0,0,94910,0,0,0
2025-03-25,cash_in_resort_revenue,2398.82,253058,137043,0,0,0,0
2025-03-25,cash_out_investments_outflow,0.0,-1412,-1624,-1629,0,-97956,0
2025-03-25,cash_out_foreign_exchange_expenses,-276.75,-45398,-26002,0,0,-6936,0
2025-03-25,cash_out_tax_payments,0.0,0,0,0,0,-5634,0
2025-03-25,cash_out_insurance_costs,-52.83,-14281,-14576,-23969,0,-14218,0
2025-03-25,cash_out_resort_maintenance_expenses,-82.6,0,-6538,-12341,0,-627,0
2025-03-25,cash_in_tax_income,303.73,0,0,0,0,41921,0
2025-03-25,cash_out_payroll,-3486.26,-248837,-322223,0,0,0,0
2025-03-25,cash_in_investments_income,0.0,0,0,0,0,0,0
2025-03-26,cash_in_resort_revenue,0.0,242437,180140,0,0,0,0
2025-03-26,cash_out_investments_outflow,0.0,-1200,-1705,-146683,0,-1224,0
2025-03-26,cash_out_foreign_exchange_expenses,0.0,-13420,-10151,0,0,-38227,0
2025-03-26,cash_out_tax_payments,-1424.46,0,0,0,0,-5018,0
2025-03-26,cash_out_insurance_costs,0.0,-18593,-13548,-530,0,-504,0
2025-03-26,cash_out_resort_maintenance_expenses,0.0,0,-8344,-6036,0,-11088,0
2025-03-26,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-03-26,cash_out_payroll,-1522.24,-204980,-192314,0,0,0,0
2025-03-26,cash_in_investments_income,362.47,4698,160358,14218,0,12244,0
2025-03-27,cash_in_resort_revenue,0.0,128980,134438,0,0,0,0
2025-03-27,cash_out_investments_outflow,0.0,-59759,-212134,-1370,0,-25446,0
2025-03-27,cash_out_foreign_exchange_expenses,-1107.33,-38448,-32882,0,0,-30363,0
2025-03-27,cash_out_tax_payments,-652.2,0,0,0,0,-197346,0
2025-03-27,cash_out_insurance_costs,-58.27,-26223,-4950,-13294,0,-593,0
2025-03-27,cash_out_resort_maintenance_expenses,-58.02,0,-506,-516,0,-529,0
2025-03-27,cash_in_tax_income,0.0,0,0,0,0,153578,0
2025-03-27,cash_out_payroll,-3416.65,-131971,-187302,0,0,0,0
2025-03-27,cash_in_investments_income,0.0,0,0,28203,0,277748,0
2025-03-28,cash_in_resort_revenue,0.0,71137,179845,0,0,0,0
2025-03-28,cash_out_investments_outflow,-283.38,-1645,-1246,-1347,0,-1270,0
2025-03-28,cash_out_foreign_exchange_expenses,0.0,-42219,-6053,0,0,-24779,0
2025-03-28,cash_out_tax_payments,-974.11,0,0,0,0,-5144,0
2025-03-28,cash_out_insurance_costs,0.0,-33283,-29990,-5569,0,-6486,0
2025-03-28,cash_out_resort_maintenance_expenses,0.0,0,-2048,-5328,0,-2848,0
2025-03-28,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-03-28,cash_out_payroll,-5795.81,-203306,-189959,0,0,0,0
2025-03-28,cash_in_investments_income,0.0,60968,84854,33138,0,0,0
2025-03-29,cash_in_resort_revenue,0.0,426438,420312,0,0,0,0
2025-03-29,cash_out_investments_outflow,-246.82,0,30547,0,0,0,0
2025-03-29,cash_out_foreign_exchange_expenses,-199.34,-27959,-287,0,0,-376,0
2025-03-29,cash_out_tax_payments,0.0,0,0,0,0,0,0
2025-03-29,cash_out_insurance_costs,0.0,-7250,-89,-89,0,-69,0
2025-03-29,cash_out_resort_maintenance_expenses,0.0,0,-97,-130,0,-5012,0
2025-03-29,cash_in_tax_income,1006.3,0,0,0,0,50504,0
2025-03-29,cash_out_payroll,-842.7,17372,0,0,0,0,0
2025-03-29,cash_in_investments_income,0.0,0,0,111401,0,0,0
2025-03-30,cash_in_resort_revenue,0.0,390543,502006,0,0,0,0
2025-03-30,cash_out_investments_outflow,0.0,0,1633,0,0,10061,0
2025-03-30,cash_out_foreign_exchange_expenses,0.0,-12358,-395,0,0,-6491,0
2025-03-30,cash_out_tax_payments,0.0,0,0,0,0,0,0
2025-03-30,cash_out_insurance_costs,-188.43,-3527,-80,-76,0,-74,0
2025-03-30,cash_out_resort_maintenance_expenses,0.0,0,-97,-6731,0,-1626,0
2025-03-30,cash_in_tax_income,0.0,0,0,0,0,125118,0
2025-03-30,cash_out_payroll,0.0,0,37367,0,0,0,0
2025-03-30,cash_in_investments_income,0.0,1088,0,67054,0,0,0
2025-03-31,cash_in_resort_revenue,602.42,187608,131674,0,0,0,0
2025-03-31,cash_out_investments_outflow,-84.3,0,-1456,-1655,0,-53133,0
2025-03-31,cash_out_foreign_exchange_expenses,0.0,-23423,-21480,0,0,-10664,0
2025-03-31,cash_out_tax_payments,0.0,0,0,0,0,-4848,0
2025-03-31,cash_out_insurance_costs,0.0,-10253,-611,-640,0,-12766,0
2025-03-31,cash_out_resort_maintenance_expenses,0.0,0,-8781,-2778,0,-1963,0
2025-03-31,cash_in_tax_income,251.53,0,0,0,0,81149,0
2025-03-31,cash_out_payroll,0.0,-224872,-219746,0,0,0,0
2025-03-31,cash_in_investments_income,0.0,130288,120471,198589,0,99472,0
2025-04-01,cash_in_resort_revenue,0.0,60195,142083,0,0,0,0
2025-04-01,cash_out_investments_outflow,0.0,0,-67765,-1795,0,-81757,0
2025-04-01,cash_out_foreign_exchange_expenses,-501.81,-20342,-20004,0,0,-21482,0
2025-04-01,cash_out_tax_payments,-900.49,0,0,0,0,-5122,0
2025-04-01,cash_out_insurance_costs,0.0,-520,-26610,-495,0,-1693,0
2025-04-01,cash_out_resort_maintenance_expenses,-80.9,0,-480,-6625,0,-5101,0
2025-04-01,cash_in_tax_income,0.0,0,0,0,0,9734,0
2025-04-01,cash_out_payroll,-1245.55,-611204,-590080,0,0,0,0
2025-04-01,cash_in_investments_income,0.0,0,0,286337,0,119448,0
2025-04-02,cash_in_resort_revenue,4071.9900000000002,101241,142971,0,0,0,0
2025-04-02,cash_out_investments_outflow,0.0,0,-1572,-66805,0,-1577,-20065
2025-04-02,cash_out_foreign_exchange_expenses,0.0,-12231,-5559,0,0,-52406,0
2025-04-02,cash_out_tax_payments,0.0,0,0,0,0,-5804,0
2025-04-02,cash_out_insurance_costs,0.0,-668,-664,-14291,0,-11498,0
2025-04-02,cash_out_resort_maintenance_expenses,-87.38,0,-4773,-465,0,-2490,0
2025-04-02,cash_in_tax_income,188.49,0,0,0,0,0,0
2025-04-02,cash_out_payroll,0.0,-236904,-213616,0,0,0,0
2025-04-02,cash_in_investments_income,254.28,61306,0,31529,0,101209,0
2025-04-03,cash_in_resort_revenue,0.0,159412,112703,0,0,0,0
2025-04-03,cash_out_investments_outflow,0.0,0,-122714,-1290,0,-155303,0
2025-04-03,cash_out_foreign_exchange_expenses,-473.59,-15949,-17166,0,0,-34392,0
2025-04-03,cash_out_tax_payments,0.0,0,0,0,0,-5242,0
2025-04-03,cash_out_insurance_costs,-104.07,-10489,-562,-493,0,-660,0
2025-04-03,cash_out_resort_maintenance_expenses,-66.61,0,-3650,-525,0,-10402,0
2025-04-03,cash_in_tax_income,0.0,0,0,0,0,148749,0
2025-04-03,cash_out_payroll,-1103.24,-197827,-321911,0,0,0,0
2025-04-03,cash_in_investments_income,0.0,17002,137862,0,0,0,0
2025-04-04,cash_in_resort_revenue,0.0,140180,111791,0,0,0,0
2025-04-04,cash_out_investments_outflow,0.0,0,-1388,-1276,0,-1719,0
2025-04-04,cash_out_foreign_exchange_expenses,0.0,-31153,-27950,0,0,-38554,0
2025-04-04,cash_out_tax_payments,-1509.17,0,0,0,0,-5967,0
2025-04-04,cash_out_insurance_costs,0.0,-20749,-16537,-3486,0,-4180,0
2025-04-04,cash_out_resort_maintenance_expenses,0.0,0,-588,-673,0,-5348,0
2025-04-04,cash_in_tax_income,191.83,0,0,0,0,0,0
2025-04-04,cash_out_payroll,0.0,-184860,-169079,0,0,0,0
2025-04-04,cash_in_investments_income,780.51,0,156790,161433,0,0,446750
2025-04-05,cash_in_resort_revenue,4903.3099999999995,399432,326033,0,0,0,0
2025-04-05,cash_out_investments_outflow,-99.02,0,167968,19769,0,42688,0
2025-04-05,cash_out_foreign_exchange_expenses,-313.51,-7070,-11488,0,0,-423,0
2025-04-05,cash_out_tax_payments,-1405.94,0,0,0,0,9855,0
2025-04-05,cash_out_insurance_costs,0.0,-7081,-86,-2750,0,-72,0
2025-04-05,cash_out_resort_maintenance_expenses,0.0,0,-116,-98,0,-10240,0
2025-04-05,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-05,cash_out_payroll,0.0,0,0,0,0,0,0
2025-04-05,cash_in_investments_income,0.0,96215,63084,0,0,0,0
2025-04-06,cash_in_resort_revenue,2209.38,450749,364130,0,0,0,0
2025-04-06,cash_out_investments_outflow,0.0,0,0,0,0,0,-3750
2025-04-06,cash_out_foreign_exchange_expenses,0.0,-291,-299,0,0,-38223,0
2025-04-06,cash_out_tax_payments,-643.87,0,0,0,0,102268,0
2025-04-06,cash_out_insurance_costs,-35.11,-7209,-696,-72,0,-9587,0
2025-04-06,cash_out_resort_maintenance_expenses,0.0,0,-106,-115,0,-2184,0
2025-04-06,cash_in_tax_income,302.84,0,0,0,0,0,0
2025-04-06,cash_out_payroll,-7844.84,67243,7018,0,0,0,-1609922
2025-04-06,cash_in_investments_income,0.0,91927,0,0,0,6901,0
2025-04-07,cash_in_resort_revenue,0.0,101394,164617,0,0,0,0
2025-04-07,cash_out_investments_outflow,0.0,0,-80635,-1344,0,-87425,0
2025-04-07,cash_out_foreign_exchange_expenses,-275.71,-7022,-41708,0,0,-43957,0
2025-04-07,cash_out_tax_payments,-1254.16,0,0,0,0,-5399,0
2025-04-07,cash_out_insurance_costs,0.0,-15221,-18420,-5037,0,-545,0
2025-04-07,cash_out_resort_maintenance_expenses,0.0,0,-590,-4289,0,-11625,0
2025-04-07,cash_in_tax_income,238.5,0,0,0,0,0,0
2025-04-07,cash_out_payroll,-749.28,-162285,-258054,0,0,0,0
2025-04-07,cash_in_investments_income,263.76,0,0,0,0,182393,0
2025-04-08,cash_in_resort_revenue,1519.93,117213,70653,0,0,0,0
2025-04-08,cash_out_investments_outflow,0.0,0,-60266,-60673,0,-27224,0
2025-04-08,cash_out_foreign_exchange_expenses,-81.56,-20375,-24368,0,0,-11997,0
2025-04-08,cash_out_tax_payments,0.0,0,0,0,0,-71496,0
2025-04-08,cash_out_insurance_costs,0.0,-14959,-602,-3156,0,-531,0
2025-04-08,cash_out_resort_maintenance_expenses,0.0,0,-6883,-9040,0,-10093,0
2025-04-08,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-08,cash_out_payroll,-6333.52,-275263,-197729,0,0,0,0
2025-04-08,cash_in_investments_income,90.74,1968,26562,0,0,114723,0
2025-04-09,cash_in_resort_revenue,1635.45,138364,77145,0,0,0,0
2025-04-09,cash_out_investments_outflow,0.0,0,-5929,-96374,0,-1433,0
2025-04-09,cash_out_foreign_exchange_expenses,-499.59,-35544,-8546,0,0,-19337,0
2025-04-09,cash_out_tax_payments,0.0,0,0,0,0,-327458,0
2025-04-09,cash_out_insurance_costs,0.0,-14468,-510,-15385,0,-13732,0
2025-04-09,cash_out_resort_maintenance_expenses,0.0,0,-9087,-3010,0,-654,0
2025-04-09,cash_in_tax_income,0.0,0,0,0,0,23980,0
2025-04-09,cash_out_payroll,0.0,-205077,-222511,0,0,0,0
2025-04-09,cash_in_investments_income,0.0,49563,56730,65623,0,0,0
2025-04-10,cash_in_resort_revenue,0.0,179354,151311,0,0,0,0
2025-04-10,cash_out_investments_outflow,0.0,0,-105149,-198287,0,-22232,0
2025-04-10,cash_out_foreign_exchange_expenses,-340.44,-41976,-65869,0,0,-31692,0
2025-04-10,cash_out_tax_payments,-388.39,0,0,0,0,-58012,0
2025-04-10,cash_out_insurance_costs,-71.26,-11139,-10585,-12259,0,-8957,0
2025-04-10,cash_out_resort_maintenance_expenses,0.0,0,-5329,-7765,0,-600,0
2025-04-10,cash_in_tax_income,497.77,0,0,0,0,20032,0
2025-04-10,cash_out_payroll,0.0,-309965,-175527,0,0,0,0
2025-04-10,cash_in_investments_income,0.0,0,0,0,0,0,0
2025-04-11,cash_in_resort_revenue,4675.92,160097,228855,0,0,0,0
2025-04-11,cash_out_investments_outflow,0.0,0,-1461,-1292,0,-1401,0
2025-04-11,cash_out_foreign_exchange_expenses,0.0,-43985,-3507,0,0,-27938,0
2025-04-11,cash_out_tax_payments,0.0,0,0,0,0,-4235,0
2025-04-11,cash_out_insurance_costs,-309.58,-14795,-482,-3562,0,-3153,0
2025-04-11,cash_out_resort_maintenance_expenses,-49.4,0,-8012,-4153,0,-1557,0
2025-04-11,cash_in_tax_income,0.0,0,0,0,0,85277,0
2025-04-11,cash_out_payroll,0.0,-269578,-121445,0,0,0,0
2025-04-11,cash_in_investments_income,897.95,86760,89480,0,0,126111,0
2025-04-12,cash_in_resort_revenue,0.0,304013,397091,0,0,0,578223
2025-04-12,cash_out_investments_outflow,-74.53,0,56309,0,0,120358,0
2025-04-12,cash_out_foreign_exchange_expenses,0.0,-384,-383,0,0,-340,0
2025-04-12,cash_out_tax_payments,0.0,0,0,0,0,275691,0
2025-04-12,cash_out_insurance_costs,0.0,-62,-22581,-15587,0,-61,0
2025-04-12,cash_out_resort_maintenance_expenses,0.0,0,-96,-130,0,-8305,0
2025-04-12,cash_in_tax_income,459.53,0,0,0,0,111181,0
2025-04-12,cash_out_payroll,0.0,41694,39403,0,0,0,0
2025-04-12,cash_in_investments_income,583.27,28554,10092,35958,0,14583,151420
2025-04-13,cash_in_resort_revenue,680.85,300382,297497,0,0,0,0
2025-04-13,cash_out_investments_outflow,-65.02,0,34173,9990,0,0,-14250
2025-04-13,cash_out_foreign_exchange_expenses,-489.48,-296,-11892,0,0,-421,0
2025-04-13,cash_out_tax_payments,0.0,0,0,0,0,0,0
2025-04-13,cash_out_insurance_costs,0.0,-75,-17919,-81,0,-6526,0
2025-04-13,cash_out_resort_maintenance_expenses,0.0,0,-10056,-6143,0,-3183,0
2025-04-13,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-13,cash_out_payroll,0.0,0,16709,0,0,0,0
2025-04-13,cash_in_investments_income,269.54,159625,0,63904,0,0,0
2025-04-14,cash_in_resort_revenue,0.0,186532,137695,0,0,0,0
2025-04-14,cash_out_investments_outflow,0.0,0,-131239,-17226,0,0,0
2025-04-14,cash_out_foreign_exchange_expenses,0.0,-20022,-20796,0,0,-25390,0
2025-04-14,cash_out_tax_payments,-493.1,0,0,0,0,-4061,0
2025-04-14,cash_out_insurance_costs,-71.26,-13572,-4565,-14165,0,0,0
2025-04-14,cash_out_resort_maintenance_expenses,-61.25,0,-11687,-471,0,0,0
2025-04-14,cash_in_tax_income,453.57,0,0,0,0,210407,0
2025-04-14,cash_out_payroll,-3914.91,-210276,-189187,0,0,0,0
2025-04-14,cash_in_investments_income,240.62,0,0,73127,0,0,0
2025-04-15,cash_in_resort_revenue,4379.09,162814,150730,0,0,0,0
2025-04-15,cash_out_investments_outflow,0.0,0,-1554,-78302,0,0,0
2025-04-15,cash_out_foreign_exchange_expenses,-82.42,-24113,-24941,0,0,-29713,0
2025-04-15,cash_out_tax_payments,-695.9,0,0,0,0,-120439,0
2025-04-15,cash_out_insurance_costs,-39.17,-495,-4750,-657,0,0,0
2025-04-15,cash_out_resort_maintenance_expenses,-83.54,0,-12024,-651,0,0,0
2025-04-15,cash_in_tax_income,0.0,0,0,0,0,52566,0
2025-04-15,cash_out_payroll,-6909.1900000000005,-577115,-500735,0,0,0,0
2025-04-15,cash_in_investments_income,98.86,8799,0,0,0,0,0
2025-04-16,cash_in_resort_revenue,4047.3500000000004,121309,14024,0,0,0,0
2025-04-16,cash_out_investments_outflow,-64.59,0,-1735,-126064,0,0,0
2025-04-16,cash_out_foreign_exchange_expenses,-191.73,-6498,-8952,0,0,-28238,0
2025-04-16,cash_out_tax_payments,-673.42,0,0,0,0,-429738,0
2025-04-16,cash_out_insurance_costs,0.0,-18400,-12579,-630,0,0,0
2025-04-16,cash_out_resort_maintenance_expenses,0.0,0,-474,-5862,0,0,0
2025-04-16,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-16,cash_out_payroll,0.0,-188792,-98031,0,0,0,0
2025-04-16,cash_in_investments_income,0.0,0,13372,0,0,10571,0
2025-04-17,cash_in_resort_revenue,0.0,217177,176688,0,0,0,0
2025-04-17,cash_out_investments_outflow,0.0,0,-1260,-87403,0,0,0
2025-04-17,cash_out_foreign_exchange_expenses,0.0,-35985,-13907,0,0,-36589,0
2025-04-17,cash_out_tax_payments,-923.61,0,0,0,0,-216994,0
2025-04-17,cash_out_insurance_costs,-42.25,-21477,-661,-16808,0,0,0
2025-04-17,cash_out_resort_maintenance_expenses,0.0,0,-474,-19369,0,0,0
2025-04-17,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-17,cash_out_payroll,0.0,-257560,-302739,0,0,0,0
2025-04-17,cash_in_investments_income,83.59,94872,200456,0,0,221486,0
2025-04-18,cash_in_resort_revenue,1426.13,166188,121300,0,0,0,0
2025-04-18,cash_out_investments_outflow,0.0,0,-1260,-66029,0,0,0
2025-04-18,cash_out_foreign_exchange_expenses,-489.36,-11319,-46140,0,0,-50104,0
2025-04-18,cash_out_tax_payments,0.0,0,0,0,0,-5886,0
2025-04-18,cash_out_insurance_costs,0.0,-1804,-633,-485,0,0,0
2025-04-18,cash_out_resort_maintenance_expenses,0.0,0,-7135,-7979,0,0,0
2025-04-18,cash_in_tax_income,999.73,0,0,0,0,3244,0
2025-04-18,cash_out_payroll,-3374.46,-188152,-175856,0,0,0,0
2025-04-18,cash_in_investments_income,373.71,0,41768,45049,0,108291,0
2025-04-19,cash_in_resort_revenue,0.0,394615,424108,0,0,0,0
2025-04-19,cash_out_investments_outflow,0.0,0,17957,23452,0,0,0
2025-04-19,cash_out_foreign_exchange_expenses,-431.06,-3726,-427,0,0,-424,0
2025-04-19,cash_out_tax_payments,-860.04,0,0,0,0,0,0
2025-04-19,cash_out_insurance_costs,0.0,-7995,-76,-8493,0,0,0
2025-04-19,cash_out_resort_maintenance_expenses,-52.51,0,-1788,-110,0,0,0
2025-04-19,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-19,cash_out_payroll,-2953.55,0,3135,0,0,0,0
2025-04-19,cash_in_investments_income,318.55,39509,0,145296,0,220746,0
2025-04-20,cash_in_resort_revenue,0.0,415602,381941,0,0,0,0
2025-04-20,cash_out_investments_outflow,0.0,0,80084,0,0,0,0
2025-04-20,cash_out_foreign_exchange_expenses,-249.46,-13423,-6350,0,0,-1294,0
2025-04-20,cash_out_tax_payments,0.0,0,0,0,0,0,0
2025-04-20,cash_out_insurance_costs,0.0,-86,-1840,-65,0,0,0
2025-04-20,cash_out_resort_maintenance_expenses,-112.72,0,-682,-1522,0,0,0
2025-04-20,cash_in_tax_income,0.0,0,0,0,0,86791,0
2025-04-20,cash_out_payroll,-615.53,0,39793,0,0,0,0
2025-04-20,cash_in_investments_income,0.0,0,18902,0,0,99409,0
2025-04-21,cash_in_resort_revenue,1165.54,142785,194187,0,0,0,0
2025-04-21,cash_out_investments_outflow,0.0,0,-1760,-1726,0,0,0
2025-04-21,cash_out_foreign_exchange_expenses,0.0,-13345,-27728,0,0,-16285,0
2025-04-21,cash_out_tax_payments,-641.44,0,0,0,0,-161346,0
2025-04-21,cash_out_insurance_costs,0.0,-34859,-490,-5298,0,0,0
2025-04-21,cash_out_resort_maintenance_expenses,-126.59,-6963,-568,-14275,0,0,0
2025-04-21,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-21,cash_out_payroll,0.0,-224504,-230088,0,0,0,0
2025-04-21,cash_in_investments_income,0.0,0,0,0,0,51511,0
2025-04-22,cash_in_resort_revenue,3485.8,131766,134640,0,0,0,0
2025-04-22,cash_out_investments_outflow,0.0,0,-87642,-92841,0,0,0
2025-04-22,cash_out_foreign_exchange_expenses,0.0,-48718,-40816,0,0,-22001,0
2025-04-22,cash_out_tax_payments,0.0,0,0,0,0,-5296,0
2025-04-22,cash_out_insurance_costs,-101.22,-668,-10570,-569,0,0,0
2025-04-22,cash_out_resort_maintenance_expenses,-62.74,-4918,-9820,-8961,0,0,0
2025-04-22,cash_in_tax_income,739.0799999999999,0,0,0,0,105952,0
2025-04-22,cash_out_payroll,-3557.61,-111860,-295770,0,0,0,0
2025-04-22,cash_in_investments_income,0.0,0,55010,0,0,0,0
2025-04-23,cash_in_resort_revenue,0.0,177790,93220,0,0,0,0
2025-04-23,cash_out_investments_outflow,-225.88,0,-1590,-1363,0,0,-3750
2025-04-23,cash_out_foreign_exchange_expenses,0.0,-32131,-2122,0,0,-35967,0
2025-04-23,cash_out_tax_payments,0.0,0,0,0,0,-4160,0
2025-04-23,cash_out_insurance_costs,-70.00999999999999,-517,-547,-664,0,0,0
2025-04-23,cash_out_resort_maintenance_expenses,0.0,-6850,-4930,-474,0,0,0
2025-04-23,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-23,cash_out_payroll,-3498.6099999999997,-107951,-199631,0,0,0,0
2025-04-23,cash_in_investments_income,0.0,0,66206,0,0,1535,0
2025-04-24,cash_in_resort_revenue,1193.36,104003,325867,0,0,0,0
2025-04-24,cash_out_investments_outflow,0.0,0,-22844,-184752,0,0,0
2025-04-24,cash_out_foreign_exchange_expenses,0.0,-28816,-11201,0,0,-24320,0
2025-04-24,cash_out_tax_payments,0.0,0,0,0,0,-5259,0
2025-04-24,cash_out_insurance_costs,0.0,-25529,-13179,-14583,0,0,0
2025-04-24,cash_out_resort_maintenance_expenses,0.0,-9313,-640,-2108,0,0,0
2025-04-24,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-24,cash_out_payroll,0.0,-182932,-169827,0,0,0,0
2025-04-24,cash_in_investments_income,309.38,126466,158321,105896,0,0,224147
2025-04-25,cash_in_resort_revenue,0.0,198453,174159,0,0,0,0
2025-04-25,cash_out_investments_outflow,0.0,0,-28782,-67826,0,0,0
2025-04-25,cash_out_foreign_exchange_expenses,-128.8,-8893,-37174,0,0,-52794,0
2025-04-25,cash_out_tax_payments,-700.94,0,0,0,0,-70580,0
2025-04-25,cash_out_insurance_costs,0.0,-21572,-508,-12239,0,0,0
2025-04-25,cash_out_resort_maintenance_expenses,0.0,-3772,-2584,-8414,0,0,0
2025-04-25,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-25,cash_out_payroll,0.0,-139293,-145129,0,0,0,0
2025-04-25,cash_in_investments_income,732.12,18593,15663,72329,0,0,0
2025-04-26,cash_in_resort_revenue,0.0,313999,446668,0,0,0,484947
2025-04-26,cash_out_investments_outflow,0.0,0,0,0,0,0,0
2025-04-26,cash_out_foreign_exchange_expenses,0.0,-321,-21672,0,0,-309,0
2025-04-26,cash_out_tax_payments,0.0,0,0,0,0,146446,0
2025-04-26,cash_out_insurance_costs,0.0,-85,-382,-65,0,0,0
2025-04-26,cash_out_resort_maintenance_expenses,0.0,-127,-134,-3679,0,0,0
2025-04-26,cash_in_tax_income,515.82,0,0,0,0,60802,0
2025-04-26,cash_out_payroll,0.0,0,0,0,0,0,0
2025-04-26,cash_in_investments_income,611.49,58258,131412,41981,0,0,0
2025-04-27,cash_in_resort_revenue,0.0,445116,368354,0,0,0,0
2025-04-27,cash_out_investments_outflow,0.0,0,0,29226,0,0,0
2025-04-27,cash_out_foreign_exchange_expenses,0.0,-424,-7811,0,0,-17211,0
2025-04-27,cash_out_tax_payments,-153.65,0,0,0,0,16116,0
2025-04-27,cash_out_insurance_costs,-47.2,-7427,-13684,-32030,0,0,0
2025-04-27,cash_out_resort_maintenance_expenses,-38.0,-9220,-89,-4382,0,0,0
2025-04-27,cash_in_tax_income,0.0,0,0,0,0,2441,0
2025-04-27,cash_out_payroll,-7564.290000000001,53712,55526,0,0,0,0
2025-04-27,cash_in_investments_income,0.0,151880,94183,80916,0,89467,0
2025-04-28,cash_in_resort_revenue,754.35,195389,185430,0,0,0,0
2025-04-28,cash_out_investments_outflow,-285.56,0,-105338,-1565,0,0,0
2025-04-28,cash_out_foreign_exchange_expenses,0.0,-24730,-15811,0,0,-40761,0
2025-04-28,cash_out_tax_payments,0.0,0,0,0,0,-4815,0
2025-04-28,cash_out_insurance_costs,0.0,-17330,-541,-7488,0,0,0
2025-04-28,cash_out_resort_maintenance_expenses,-75.14,-544,-20284,-13343,0,0,0
2025-04-28,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-28,cash_out_payroll,0.0,-143465,-79722,0,0,0,0
2025-04-28,cash_in_investments_income,0.0,39157,0,0,0,41386,0
2025-04-29,cash_in_resort_revenue,0.0,146462,140049,0,0,0,0
2025-04-29,cash_out_investments_outflow,0.0,0,-44371,-156015,0,0,0
2025-04-29,cash_out_foreign_exchange_expenses,0.0,-18023,-26046,0,0,-33075,0
2025-04-29,cash_out_tax_payments,0.0,0,0,0,0,-168746,0
2025-04-29,cash_out_insurance_costs,0.0,-32244,-3986,-24037,0,0,0
2025-04-29,cash_out_resort_maintenance_expenses,0.0,-7134,-1100,-673,0,0,0
2025-04-29,cash_in_tax_income,0.0,0,0,0,0,0,0
2025-04-29,cash_out_payroll,-2948.78,-172600,-237809,0,0,0,0
2025-04-29,cash_in_investments_income,368.3,0,277552,0,0,26108,0
2025-04-30,cash_in_resort_revenue,2425.46,204175,103947,0,0,0,0
2025-04-30,cash_out_investments_outflow,0.0,0,-78524,-48805,0,0,0
2025-04-30,cash_out_foreign_exchange_expenses,-193.62,-23676,-6990,0,0,-7416,0
2025-04-30,cash_out_tax_payments,-160.96,0,0,0,0,-5259,0
2025-04-30,cash_out_insurance_costs,-124.25,-10295,-491,-12372,0,0,0
2025-04-30,cash_out_resort_maintenance_expenses,0.0,-5496,-11882,-7043,0,0,0
2025-04-30,cash_in_tax_income,0.0,0,0,0,0,48589,0
