date,category,actual,unified_forecast,unified_forecast_with_user
2025-04-03,cash_in_investments_income,0.0,170.02,170.02
2025-04-04,cash_in_resort_revenue,0.0,1401.8,1401.8
2025-04-04,cash_out_investments_outflow,0.0,-13.88,-13.88
2025-04-04,cash_out_foreign_exchange_expenses,0.0,-311.53,-311.53
2025-04-04,cash_out_tax_payments,-1509.17,-59.67,-59.67
2025-04-04,cash_out_insurance_costs,0.0,-207.49,-207.49
2025-04-04,cash_out_resort_maintenance_expenses,0.0,-5.88,-5.88
2025-04-04,cash_in_tax_income,191.83,0.0,0.0
2025-04-04,cash_out_payroll,0.0,-1848.6,-1848.6
2025-04-04,cash_in_investments_income,780.51,1567.9,4467.5
2025-04-05,cash_in_resort_revenue,4903.3099999999995,3994.32,3994.32
2025-04-05,cash_out_investments_outflow,-99.02,1679.68,1679.68
2025-04-05,cash_out_foreign_exchange_expenses,-313.51,-70.7,-70.7
2025-04-05,cash_out_tax_payments,-1405.94,98.55,98.55
2025-04-05,cash_out_insurance_costs,0.0,-70.81,-70.81
2025-04-05,cash_out_resort_maintenance_expenses,0.0,-1.16,-1.16
2025-04-05,cash_in_tax_income,0.0,0.0,0.0
2025-04-05,cash_out_payroll,0.0,0.0,0.0
2025-04-05,cash_in_investments_income,0.0,962.15,962.15
2025-04-06,cash_in_resort_revenue,2209.38,4507.49,4507.49
2025-04-06,cash_out_investments_outflow,0.0,0.0,-37.5
2025-04-06,cash_out_foreign_exchange_expenses,0.0,-2.91,-2.91
2025-04-06,cash_out_tax_payments,-643.87,1022.68,1022.68
2025-04-06,cash_out_insurance_costs,-35.11,-72.09,-72.09
2025-04-06,cash_out_resort_maintenance_expenses,0.0,-1.06,-1.06
2025-04-06,cash_in_tax_income,302.84,0.0,0.0
2025-04-06,cash_out_payroll,-7844.84,672.43,-16099.22
2025-04-06,cash_in_investments_income,0.0,919.27,919.27
2025-04-07,cash_in_resort_revenue,0.0,1013.94,1013.94
2025-04-07,cash_out_investments_outflow,0.0,-806.35,-806.35
2025-04-07,cash_out_foreign_exchange_expenses,-275.71,-70.22,-70.22
2025-04-07,cash_out_tax_payments,-1254.16,-53.99,-53.99
2025-04-07,cash_out_insurance_costs,0.0,-152.21,-152.21
2025-04-07,cash_out_resort_maintenance_expenses,0.0,-5.9,-5.9
2025-04-07,cash_in_tax_income,238.5,0.0,0.0
2025-04-07,cash_out_payroll,-749.28,-1622.85,-1622.85
2025-04-07,cash_in_investments_income,263.76,1823.93,1823.93
2025-04-08,cash_in_resort_revenue,1519.93,1172.13,1172.13
2025-04-08,cash_out_investments_outflow,0.0,-602.66,-602.66
2025-04-08,cash_out_foreign_exchange_expenses,-81.56,-203.75,-203.75
2025-04-08,cash_out_tax_payments,0.0,-714.96,-714.96
2025-04-08,cash_out_insurance_costs,0.0,-149.59,-149.59
2025-04-08,cash_out_resort_maintenance_expenses,0.0,-68.83,-68.83
2025-04-08,cash_in_tax_income,0.0,0.0,0.0
2025-04-08,cash_out_payroll,-6333.52,-2752.63,-2752.63
2025-04-08,cash_in_investments_income,90.74,19.68,19.68
2025-04-09,cash_in_resort_revenue,1635.45,1383.64,1383.64
2025-04-09,cash_out_investments_outflow,0.0,-59.29,-59.29
2025-04-09,cash_out_foreign_exchange_expenses,-499.59,-355.44,-355.44
2025-04-09,cash_out_tax_payments,0.0,-3274.58,-3274.58
2025-04-09,cash_out_insurance_costs,0.0,-144.68,-144.68
2025-04-09,cash_out_resort_maintenance_expenses,0.0,-90.87,-90.87
2025-04-09,cash_in_tax_income,0.0,239.8,239.8
2025-04-09,cash_out_payroll,0.0,-2050.77,-2050.77
2025-04-09,cash_in_investments_income,0.0,495.63,495.63
2025-04-10,cash_in_resort_revenue,0.0,1793.54,1793.54
2025-04-10,cash_out_investments_outflow,0.0,-1051.49,-1051.49
2025-04-10,cash_out_foreign_exchange_expenses,-340.44,-419.76,-419.76
2025-04-10,cash_out_tax_payments,-388.39,-580.12,-580.12
2025-04-10,cash_out_insurance_costs,-71.26,-111.39,-111.39
2025-04-10,cash_out_resort_maintenance_expenses,0.0,-53.29,-53.29
2025-04-10,cash_in_tax_income,497.77,200.32,200.32
2025-04-10,cash_out_payroll,0.0,-3099.65,-3099.65
2025-04-10,cash_in_investments_income,0.0,0.0,0.0
2025-04-11,cash_in_resort_revenue,4675.92,1600.97,1600.97
2025-04-11,cash_out_investments_outflow,0.0,-14.61,-14.61
2025-04-11,cash_out_foreign_exchange_expenses,0.0,-439.85,-439.85
2025-04-11,cash_out_tax_payments,0.0,-42.35,-42.35
2025-04-11,cash_out_insurance_costs,-309.58,-147.95,-147.95
2025-04-11,cash_out_resort_maintenance_expenses,-49.4,-80.12,-80.12
2025-04-11,cash_in_tax_income,0.0,852.77,852.77
2025-04-11,cash_out_payroll,0.0,-2695.78,-2695.78
2025-04-11,cash_in_investments_income,897.95,867.6,867.6
2025-04-12,cash_in_resort_revenue,0.0,3040.13,5782.23
2025-04-12,cash_out_investments_outflow,-74.53,563.09,563.09
2025-04-12,cash_out_foreign_exchange_expenses,0.0,-3.84,-3.84
2025-04-12,cash_out_tax_payments,0.0,2756.91,2756.91
2025-04-12,cash_out_insurance_costs,0.0,-0.62,-0.62
2025-04-12,cash_out_resort_maintenance_expenses,0.0,-0.96,-0.96
2025-04-12,cash_in_tax_income,459.53,1111.81,1111.81
2025-04-12,cash_out_payroll,0.0,416.94,416.94
2025-04-12,cash_in_investments_income,583.27,285.54,1514.2
2025-04-13,cash_in_resort_revenue,680.85,3003.82,3003.82
2025-04-13,cash_out_investments_outflow,-65.02,341.73,-142.5
2025-04-13,cash_out_foreign_exchange_expenses,-489.48,-2.96,-2.96
2025-04-13,cash_out_tax_payments,0.0,0.0,0.0
2025-04-13,cash_out_insurance_costs,0.0,-0.75,-0.75
2025-04-13,cash_out_resort_maintenance_expenses,0.0,-100.56,-100.56
2025-04-13,cash_in_tax_income,0.0,0.0,0.0
2025-04-13,cash_out_payroll,0.0,167.09,167.09
2025-04-13,cash_in_investments_income,269.54,1596.25,1596.25
2025-04-14,cash_in_resort_revenue,0.0,1865.32,1865.32
2025-04-14,cash_out_investments_outflow,0.0,-1312.39,-1312.39
2025-04-14,cash_out_foreign_exchange_expenses,0.0,-200.22,-200.22
2025-04-14,cash_out_tax_payments,-493.1,-40.61,-40.61
2025-04-14,cash_out_insurance_costs,-71.26,-135.72,-135.72
2025-04-14,cash_out_resort_maintenance_expenses,-61.25,-116.87,-116.87
2025-04-14,cash_in_tax_income,453.57,2104.07,2104.07
2025-04-14,cash_out_payroll,-3914.91,-2102.76,-2102.76
2025-04-14,cash_in_investments_income,240.62,731.27,731.27
2025-04-15,cash_in_resort_revenue,4379.09,1628.14,1628.14
2025-04-15,cash_out_investments_outflow,0.0,-15.54,-15.54
2025-04-15,cash_out_foreign_exchange_expenses,-82.42,-241.13,-241.13
2025-04-15,cash_out_tax_payments,-695.9,-1204.39,-1204.39
2025-04-15,cash_out_insurance_costs,-39.17,-4.95,-4.95
2025-04-15,cash_out_resort_maintenance_expenses,-83.54,-120.24,-120.24
2025-04-15,cash_in_tax_income,0.0,525.66,525.66
2025-04-15,cash_out_payroll,-6909.1900000000005,-5771.15,-5771.15
2025-04-15,cash_in_investments_income,98.86,87.99,87.99
2025-04-16,cash_in_resort_revenue,4047.35,1213.09,1213.09
2025-04-16,cash_out_investments_outflow,-64.59,-17.35,-17.35
2025-04-16,cash_out_foreign_exchange_expenses,-191.73,-64.98,-64.98
2025-04-16,cash_out_tax_payments,-673.42,-4297.38,-4297.38
2025-04-16,cash_out_insurance_costs,0.0,-184.0,-184.0
2025-04-16,cash_out_resort_maintenance_expenses,0.0,-4.74,-4.74
2025-04-16,cash_in_tax_income,0.0,0.0,0.0
2025-04-16,cash_out_payroll,0.0,-1887.92,-1887.92
2025-04-16,cash_in_investments_income,0.0,133.72,133.72
2025-04-17,cash_in_resort_revenue,0.0,2171.77,2171.77
2025-04-17,cash_out_investments_outflow,0.0,-12.6,-12.6
2025-04-17,cash_out_foreign_exchange_expenses,0.0,-359.85,-359.85
2025-04-17,cash_out_tax_payments,-923.61,-2169.94,-2169.94
2025-04-17,cash_out_insurance_costs,-42.25,-214.77,-214.77
2025-04-17,cash_out_resort_maintenance_expenses,0.0,-4.74,-4.74
2025-04-17,cash_in_tax_income,0.0,0.0,0.0
2025-04-17,cash_out_payroll,0.0,-2575.6,-2575.6
2025-04-17,cash_in_investments_income,83.59,948.72,948.72
2025-04-18,cash_in_resort_revenue,1426.13,1661.88,1661.88
2025-04-18,cash_out_investments_outflow,0.0,-12.6,-12.6
2025-04-18,cash_out_foreign_exchange_expenses,-489.36,-113.19,-113.19
2025-04-18,cash_out_tax_payments,0.0,-58.86,-58.86
2025-04-18,cash_out_insurance_costs,0.0,-18.04,-18.04
2025-04-18,cash_out_resort_maintenance_expenses,0.0,-71.35,-71.35
2025-04-18,cash_in_tax_income,999.73,32.44,32.44
2025-04-18,cash_out_payroll,-3374.46,-1881.52,-1881.52
2025-04-18,cash_in_investments_income,373.71,417.68,417.68
2025-04-19,cash_in_resort_revenue,0.0,3946.15,3946.15
2025-04-19,cash_out_investments_outflow,0.0,179.57,179.57
2025-04-19,cash_out_foreign_exchange_expenses,-431.06,-37.26,-37.26
2025-04-19,cash_out_tax_payments,-860.04,0.0,0.0
2025-04-19,cash_out_insurance_costs,0.0,-79.95,-79.95
2025-04-19,cash_out_resort_maintenance_expenses,-52.51,-17.88,-17.88
2025-04-19,cash_in_tax_income,0.0,0.0,0.0
2025-04-19,cash_out_payroll,-2953.55,31.35,31.35
2025-04-19,cash_in_investments_income,318.55,395.09,395.09
2025-04-20,cash_in_resort_revenue,0.0,4156.02,4156.02
2025-04-20,cash_out_investments_outflow,0.0,800.84,800.84
2025-04-20,cash_out_foreign_exchange_expenses,-249.46,-134.23,-134.23
2025-04-20,cash_out_tax_payments,0.0,0.0,0.0
2025-04-20,cash_out_insurance_costs,0.0,-0.86,-0.86
2025-04-20,cash_out_resort_maintenance_expenses,-112.72,-6.82,-6.82
2025-04-20,cash_in_tax_income,0.0,867.91,867.91
2025-04-20,cash_out_payroll,-615.53,397.93,397.93
2025-04-20,cash_in_investments_income,0.0,189.02,189.02
2025-04-21,cash_in_resort_revenue,1165.54,1427.85,1427.85
2025-04-21,cash_out_investments_outflow,0.0,-17.6,-17.6
2025-04-21,cash_out_foreign_exchange_expenses,0.0,-133.45,-133.45
2025-04-21,cash_out_tax_payments,-641.44,-1613.46,-1613.46
2025-04-21,cash_out_insurance_costs,0.0,-348.59,-348.59
2025-04-21,cash_out_resort_maintenance_expenses,-126.59,-69.63,-69.63
2025-04-21,cash_in_tax_income,0.0,0.0,0.0
2025-04-21,cash_out_payroll,0.0,-2245.04,-2245.04
2025-04-21,cash_in_investments_income,0.0,515.11,515.11
2025-04-22,cash_in_resort_revenue,3485.8,1317.66,1317.66
2025-04-22,cash_out_investments_outflow,0.0,-876.42,-876.42
2025-04-22,cash_out_foreign_exchange_expenses,0.0,-487.18,-487.18
2025-04-22,cash_out_tax_payments,0.0,-52.96,-52.96
2025-04-22,cash_out_insurance_costs,-101.22,-6.68,-6.68
2025-04-22,cash_out_resort_maintenance_expenses,-62.74,-49.18,-49.18
2025-04-22,cash_in_tax_income,739.0799999999999,1059.52,1059.52
2025-04-22,cash_out_payroll,-3557.61,-1118.6,-1118.6
2025-04-22,cash_in_investments_income,0.0,550.1,550.1
2025-04-23,cash_in_resort_revenue,0.0,1777.9,1777.9
2025-04-23,cash_out_investments_outflow,-225.88,-15.9,-37.5
2025-04-23,cash_out_foreign_exchange_expenses,0.0,-321.31,-321.31
2025-04-23,cash_out_tax_payments,0.0,-41.6,-41.6
2025-04-23,cash_out_insurance_costs,-70.00999999999999,-5.17,-5.17
2025-04-23,cash_out_resort_maintenance_expenses,0.0,-68.5,-68.5
2025-04-23,cash_in_tax_income,0.0,0.0,0.0
2025-04-23,cash_out_payroll,-3498.6099999999997,-1079.51,-1079.51
2025-04-23,cash_in_investments_income,0.0,662.06,662.06
2025-04-24,cash_in_resort_revenue,1193.36,1040.03,1040.03
2025-04-24,cash_out_investments_outflow,0.0,-228.44,-228.44
2025-04-24,cash_out_foreign_exchange_expenses,0.0,-288.16,-288.16
2025-04-24,cash_out_tax_payments,0.0,-52.59,-52.59
2025-04-24,cash_out_insurance_costs,0.0,-255.29,-255.29
2025-04-24,cash_out_resort_maintenance_expenses,0.0,-93.13,-93.13
2025-04-24,cash_in_tax_income,0.0,0.0,0.0
2025-04-24,cash_out_payroll,0.0,-1829.32,-1829.32
2025-04-24,cash_in_investments_income,309.38,1264.66,2241.47
2025-04-25,cash_in_resort_revenue,0.0,1984.53,1984.53
2025-04-25,cash_out_investments_outflow,0.0,-287.82,-287.82
2025-04-25,cash_out_foreign_exchange_expenses,-128.8,-88.93,-88.93
2025-04-25,cash_out_tax_payments,-700.94,-705.8,-705.8
2025-04-25,cash_out_insurance_costs,0.0,-215.72,-215.72
2025-04-25,cash_out_resort_maintenance_expenses,0.0,-37.72,-37.72
2025-04-25,cash_in_tax_income,0.0,0.0,0.0
2025-04-25,cash_out_payroll,0.0,-1392.93,-1392.93
2025-04-25,cash_in_investments_income,732.12,185.93,185.93
2025-04-26,cash_in_resort_revenue,0.0,3139.99,4849.47
2025-04-26,cash_out_investments_outflow,0.0,0.0,0.0
2025-04-26,cash_out_foreign_exchange_expenses,0.0,-3.21,-3.21
2025-04-26,cash_out_tax_payments,0.0,1464.46,1464.46
2025-04-26,cash_out_insurance_costs,0.0,-0.85,-0.85
2025-04-26,cash_out_resort_maintenance_expenses,0.0,-1.27,-1.27
2025-04-26,cash_in_tax_income,515.82,608.02,608.02
2025-04-26,cash_out_payroll,0.0,0.0,0.0
2025-04-26,cash_in_investments_income,611.49,582.58,582.58
2025-04-27,cash_in_resort_revenue,0.0,4451.16,4451.16
2025-04-27,cash_out_investments_outflow,0.0,292.26,292.26
2025-04-27,cash_out_foreign_exchange_expenses,0.0,-4.24,-4.24
2025-04-27,cash_out_tax_payments,-153.65,161.16,161.16
2025-04-27,cash_out_insurance_costs,-47.2,-74.27,-74.27
2025-04-27,cash_out_resort_maintenance_expenses,-38.0,-92.2,-92.2
2025-04-27,cash_in_tax_income,0.0,24.41,24.41
2025-04-27,cash_out_payroll,-7564.290000000001,537.12,537.12
2025-04-27,cash_in_investments_income,0.0,1518.8,1518.8
2025-04-28,cash_in_resort_revenue,754.35,1953.89,1953.89
2025-04-28,cash_out_investments_outflow,-285.56,-1053.38,-1053.38
2025-04-28,cash_out_foreign_exchange_expenses,0.0,-247.3,-247.3
2025-04-28,cash_out_tax_payments,0.0,-48.15,-48.15
2025-04-28,cash_out_insurance_costs,0.0,-173.3,-173.3
2025-04-28,cash_out_resort_maintenance_expenses,-75.14,-5.44,-5.44
2025-04-28,cash_in_tax_income,0.0,0.0,0.0
2025-04-28,cash_out_payroll,0.0,-1434.65,-1434.65
2025-04-28,cash_in_investments_income,0.0,391.57,391.57
2025-04-29,cash_in_resort_revenue,0.0,1464.62,1464.62
2025-04-29,cash_out_investments_outflow,0.0,-443.71,-443.71
2025-04-29,cash_out_foreign_exchange_expenses,0.0,-180.23,-180.23
2025-04-29,cash_out_tax_payments,0.0,-1687.46,-1687.46
2025-04-29,cash_out_insurance_costs,0.0,-322.44,-322.44
2025-04-29,cash_out_resort_maintenance_expenses,0.0,-71.34,-71.34
2025-04-29,cash_in_tax_income,0.0,0.0,0.0
2025-04-29,cash_out_payroll,-2948.78,-1726.0,-1726.0
2025-04-29,cash_in_investments_income,368.3,2775.52,2775.52
2025-04-30,cash_in_resort_revenue,2425.46,2041.75,2041.75
2025-04-30,cash_out_investments_outflow,0.0,-785.24,-785.24
2025-04-30,cash_out_foreign_exchange_expenses,-193.62,-236.76,-236.76
2025-04-30,cash_out_tax_payments,-160.96,-52.59,-52.59
2025-04-30,cash_out_insurance_costs,-124.25,-102.95,-102.95
2025-04-30,cash_out_resort_maintenance_expenses,0.0,-54.96,-54.96
2025-04-30,cash_in_tax_income,0.0,485.89,485.89
2025-04-30,cash_out_payroll,0.0,-1786.43,-1786.43
2025-04-30,cash_in_investments_income,0.0,645.36,645.36
2025-05-01,cash_in_resort_revenue,0.0,2697.15,2697.15
2025-05-01,cash_out_investments_outflow,0.0,-525.57,-525.57
2025-05-01,cash_out_foreign_exchange_expenses,0.0,-381.88,-381.88
2025-05-01,cash_out_tax_payments,-868.98,-781.2,-781.2
2025-05-01,cash_out_insurance_costs,0.0,-76.31,-76.31
2025-05-01,cash_out_resort_maintenance_expenses,-88.96,-12.96,-12.96
2025-05-01,cash_in_tax_income,0.0,621.99,621.99
2025-05-01,cash_out_payroll,0.0,-8418.92,-8418.92
2025-05-01,cash_in_investments_income,0.0,313.23,313.23
2025-05-02,cash_in_resort_revenue,2879.08,1857.41,1857.41
2025-05-02,cash_out_investments_outflow,0.0,-396.83,-396.83
2025-05-02,cash_out_foreign_exchange_expenses,-345.14,-213.18,-213.18
2025-05-02,cash_out_tax_payments,0.0,-649.09,-649.09
2025-05-02,cash_out_insurance_costs,-51.49,-5.18,-5.18
2025-05-02,cash_out_resort_maintenance_expenses,-197.84,-46.57,-46.57
2025-05-02,cash_in_tax_income,0.0,19.99,19.99
2025-05-02,cash_out_payroll,-1588.0,-2684.03,-2684.03
2025-05-02,cash_in_investments_income,329.52,1584.18,1584.18
2025-05-03,cash_in_resort_revenue,0.0,3260.47,3260.47
2025-05-03,cash_out_investments_outflow,0.0,71.12,71.12
2025-05-03,cash_out_foreign_exchange_expenses,0.0,-155.56,-155.56
2025-05-03,cash_out_tax_payments,0.0,179.33,179.33
2025-05-03,cash_out_insurance_costs,-34.65,-135.37,-135.37
2025-05-03,cash_out_resort_maintenance_expenses,-55.51,-1.28,-1.28
2025-05-03,cash_in_tax_income,0.0,0.0,0.0
2025-05-03,cash_out_payroll,-2655.58,298.12,298.12
2025-05-03,cash_in_investments_income,226.68,1712.98,1712.98
2025-05-04,cash_in_resort_revenue,0.0,2966.07,2966.07
2025-05-04,cash_out_investments_outflow,0.0,1321.97,-37.5
2025-05-04,cash_out_foreign_exchange_expenses,0.0,-28.04,-28.04
2025-05-04,cash_out_tax_payments,-861.39,486.54,486.54
2025-05-04,cash_out_insurance_costs,-96.04,-193.9,-193.9
2025-05-04,cash_out_resort_maintenance_expenses,-81.17,-1.09,-1.09
2025-05-04,cash_in_tax_income,0.0,831.91,831.91
2025-05-04,cash_out_payroll,-930.99,0.0,0.0
2025-05-04,cash_in_investments_income,276.05,789.09,789.09
2025-05-05,cash_in_resort_revenue,2401.24,1020.54,4774.83
2025-05-05,cash_out_investments_outflow,-99.59,-1474.88,-1474.88
2025-05-05,cash_out_foreign_exchange_expenses,-506.92,-378.38,-378.38
2025-05-05,cash_out_tax_payments,0.0,-45.5,-45.5
2025-05-05,cash_out_insurance_costs,-23.17,-8.3,-8.3
2025-05-05,cash_out_resort_maintenance_expenses,0.0,-109.08,-109.08
2025-05-05,cash_in_tax_income,0.0,0.0,0.0
2025-05-05,cash_out_payroll,0.0,-1793.11,-1793.11
2025-05-05,cash_in_investments_income,0.0,1888.84,1888.84
2025-05-06,cash_in_resort_revenue,0.0,1405.1,1405.1
2025-05-06,cash_out_investments_outflow,-186.03,-17.25,-17.25
2025-05-06,cash_out_foreign_exchange_expenses,0.0,-24.6,-24.6
2025-05-06,cash_out_tax_payments,0.0,-59.89,-59.89
2025-05-06,cash_out_insurance_costs,0.0,-6.56,-6.56
2025-05-06,cash_out_resort_maintenance_expenses,0.0,-36.77,-36.77
2025-05-06,cash_in_tax_income,0.0,924.77,924.77
2025-05-06,cash_out_payroll,0.0,-2408.69,-2408.69
2025-05-06,cash_in_investments_income,0.0,413.98,413.98
2025-05-07,cash_in_resort_revenue,0.0,1779.38,1779.38
2025-05-07,cash_out_investments_outflow,0.0,-639.59,-37.5
2025-05-07,cash_out_foreign_exchange_expenses,-417.63,-209.36,-209.36
2025-05-07,cash_out_tax_payments,0.0,-2836.75,-2836.75
2025-05-07,cash_out_insurance_costs,0.0,-268.1,-268.1
2025-05-07,cash_out_resort_maintenance_expenses,0.0,-142.32,-142.32
2025-05-07,cash_in_tax_income,166.74,0.0,0.0
2025-05-07,cash_out_payroll,0.0,-2866.43,-17298.27
2025-05-07,cash_in_investments_income,0.0,1195.05,1195.05
2025-05-08,cash_in_resort_revenue,0.0,1120.14,1120.14
2025-05-08,cash_out_investments_outflow,0.0,-13.15,-13.15
2025-05-08,cash_out_foreign_exchange_expenses,-315.21,-371.53,-371.53
2025-05-08,cash_out_tax_payments,0.0,-44.09,-44.09
2025-05-08,cash_out_insurance_costs,0.0,-4.69,-4.69
2025-05-08,cash_out_resort_maintenance_expenses,-27.84,-53.1,-53.1
2025-05-08,cash_in_tax_income,0.0,171.15,171.15
2025-05-08,cash_out_payroll,0.0,-2332.57,-14185.47
2025-05-08,cash_in_investments_income,0.0,598.79,598.79
2025-05-09,cash_in_resort_revenue,2211.24,1848.59,1848.59
2025-05-09,cash_out_investments_outflow,0.0,-15.54,-15.54
2025-05-09,cash_out_foreign_exchange_expenses,-85.39,-262.86,-262.86
2025-05-09,cash_out_tax_payments,-458.54,-3235.32,-3235.32
2025-05-09,cash_out_insurance_costs,0.0,-50.2,-50.2
2025-05-09,cash_out_resort_maintenance_expenses,0.0,-70.01,-70.01
2025-05-09,cash_in_tax_income,0.0,344.21,344.21
2025-05-09,cash_out_payroll,0.0,-2053.79,-14083.47
2025-05-09,cash_in_investments_income,0.0,1744.17,1744.17
2025-05-10,cash_in_resort_revenue,0.0,3975.46,3975.46
2025-05-10,cash_out_investments_outflow,0.0,460.72,460.72
2025-05-10,cash_out_foreign_exchange_expenses,-151.27,-4.13,-4.13
2025-05-10,cash_out_tax_payments,-869.91,1820.31,1820.31
2025-05-10,cash_out_insurance_costs,-163.86,-0.78,-0.78
2025-05-10,cash_out_resort_maintenance_expenses,0.0,-27.31,-27.31
2025-05-10,cash_in_tax_income,583.21,0.0,0.0
2025-05-10,cash_out_payroll,0.0,480.96,480.96
2025-05-10,cash_in_investments_income,189.9,0.0,0.0
2025-05-11,cash_in_resort_revenue,0.0,3758.11,3758.11
2025-05-11,cash_out_investments_outflow,0.0,1233.81,1233.81
2025-05-11,cash_out_foreign_exchange_expenses,-154.37,-4.25,-4.25
2025-05-11,cash_out_tax_payments,-503.95,0.0,0.0
2025-05-11,cash_out_insurance_costs,-118.53,-15.62,-15.62
2025-05-11,cash_out_resort_maintenance_expenses,0.0,-22.53,-22.53
2025-05-11,cash_in_tax_income,387.6,0.0,0.0
2025-05-11,cash_out_payroll,-1870.09,263.58,263.58
2025-05-11,cash_in_investments_income,0.0,864.83,864.83
2025-05-12,cash_in_resort_revenue,0.0,658.65,658.65
2025-05-12,cash_out_investments_outflow,0.0,-449.41,-449.41
2025-05-12,cash_out_foreign_exchange_expenses,-498.84,-326.08,-326.08
2025-05-12,cash_out_tax_payments,-1344.08,-579.58,-579.58
2025-05-12,cash_out_insurance_costs,0.0,-389.13,-389.13
2025-05-12,cash_out_resort_maintenance_expenses,0.0,-156.75,-156.75
2025-05-12,cash_in_tax_income,0.0,1775.68,1775.68
2025-05-12,cash_out_payroll,0.0,-2697.73,-2697.73
2025-05-12,cash_in_investments_income,290.14,871.81,871.81
2025-05-13,cash_in_resort_revenue,0.0,992.51,992.51
2025-05-13,cash_out_investments_outflow,-254.75,-534.43,-534.43
2025-05-13,cash_out_foreign_exchange_expenses,-823.85,-566.45,-566.45
2025-05-13,cash_out_tax_payments,-329.4,-42.83,-42.83
2025-05-13,cash_out_insurance_costs,-76.98,-63.68,-63.68
2025-05-13,cash_out_resort_maintenance_expenses,0.0,-106.4,-106.4
2025-05-13,cash_in_tax_income,0.0,1360.19,1360.19
2025-05-13,cash_out_payroll,-4242.52,-2542.2,-2542.2
2025-05-13,cash_in_investments_income,0.0,172.52,172.52
2025-05-14,cash_in_resort_revenue,887.92,723.0,723.0
2025-05-14,cash_out_investments_outflow,-349.31,-16.96,492.65
2025-05-14,cash_out_foreign_exchange_expenses,0.0,-133.42,-133.42
2025-05-14,cash_out_tax_payments,0.0,-3029.07,-3029.07
2025-05-14,cash_out_insurance_costs,0.0,-6.13,-6.13
2025-05-14,cash_out_resort_maintenance_expenses,0.0,-44.11,-44.11
2025-05-14,cash_in_tax_income,0.0,220.96,220.96
2025-05-14,cash_out_payroll,-916.02,-1683.94,304.15
2025-05-14,cash_in_investments_income,700.91,184.62,184.62
2025-05-15,cash_in_resort_revenue,1526.11,1121.34,1121.34
2025-05-15,cash_out_investments_outflow,0.0,-17.57,-17.57
2025-05-15,cash_out_foreign_exchange_expenses,0.0,-529.92,-529.92
2025-05-15,cash_out_tax_payments,0.0,-3677.59,-3677.59
2025-05-15,cash_out_insurance_costs,0.0,-163.02,-163.02
2025-05-15,cash_out_resort_maintenance_expenses,-49.83,-41.95,-41.95
2025-05-15,cash_in_tax_income,151.55,562.31,562.31
2025-05-15,cash_out_payroll,-3553.85,-6522.71,-6522.71
2025-05-15,cash_in_investments_income,162.95,3097.8,3097.8
2025-05-16,cash_in_resort_revenue,1364.9,2198.61,2198.61
2025-05-16,cash_out_investments_outflow,0.0,-251.17,-251.17
2025-05-16,cash_out_foreign_exchange_expenses,0.0,-363.21,-363.21
2025-05-16,cash_out_tax_payments,-254.53,-1778.74,-1778.74
2025-05-16,cash_out_insurance_costs,0.0,-93.31,-93.31
2025-05-16,cash_out_resort_maintenance_expenses,-43.06,-103.71,-103.71
2025-05-16,cash_in_tax_income,0.0,6.85,6.85
2025-05-16,cash_out_payroll,-5468.08,-2853.29,-2853.29
2025-05-16,cash_in_investments_income,194.05,1670.79,1670.79
2025-05-17,cash_in_resort_revenue,0.0,3096.83,3096.83
2025-05-17,cash_out_investments_outflow,0.0,1000.88,401.22
2025-05-17,cash_out_foreign_exchange_expenses,-177.74,-58.83,-58.83
2025-05-17,cash_out_tax_payments,-298.5,1802.88,1802.88
2025-05-17,cash_out_insurance_costs,-105.75,-30.99,-30.99
2025-05-17,cash_out_resort_maintenance_expenses,-32.05,-1.28,-1.28
2025-05-17,cash_in_tax_income,699.66,1521.31,1521.31
2025-05-17,cash_out_payroll,-2117.04,535.74,535.74
2025-05-17,cash_in_investments_income,0.0,642.57,642.57
2025-05-18,cash_in_resort_revenue,0.0,5629.06,5629.06
2025-05-18,cash_out_investments_outflow,0.0,1617.68,1617.68
2025-05-18,cash_out_foreign_exchange_expenses,0.0,-40.78,-40.78
2025-05-18,cash_out_tax_payments,-790.22,0.0,0.0
2025-05-18,cash_out_insurance_costs,-61.44,-268.14,-268.14
2025-05-18,cash_out_resort_maintenance_expenses,-42.88,-63.15,-63.15
2025-05-18,cash_in_tax_income,0.0,0.0,0.0
2025-05-18,cash_out_payroll,-5242.86,670.17,670.17
2025-05-18,cash_in_investments_income,176.04,179.17,179.17
2025-05-19,cash_in_resort_revenue,0.0,1728.3,1728.3
2025-05-19,cash_out_investments_outflow,-473.14,-16.42,-16.42
2025-05-19,cash_out_foreign_exchange_expenses,-845.44,-373.08,-373.08
2025-05-19,cash_out_tax_payments,0.0,-1991.81,-1991.81
2025-05-19,cash_out_insurance_costs,-106.97,-4.94,-4.94
2025-05-19,cash_out_resort_maintenance_expenses,0.0,-4.65,-4.65
2025-05-19,cash_in_tax_income,0.0,2758.9,2758.9
2025-05-19,cash_out_payroll,0.0,-2026.98,-2026.98
2025-05-19,cash_in_investments_income,368.22,103.09,103.09
2025-05-20,cash_in_resort_revenue,0.0,1416.18,1416.18
2025-05-20,cash_out_investments_outflow,0.0,-174.84,-174.84
2025-05-20,cash_out_foreign_exchange_expenses,-355.49,-215.93,-215.93
